key,value,formatted,unit,source,note,module,macroname
citycensus_income_baltimore,35000,"$35,000","self-selected survey AVERAGE (not median), music-related annual income",01_evidence/05_music_census_pay_surveys/national_and_benchmark_surveys.md,"Baltimore Sound Music Cities-style music census, 2024. Self-selected online survey average music-related income, NOT a median and not comparable to this report's ACS PUMS median-earnings figures for Austin/Texas musicians used elsewhere. Verified against national_and_benchmark_surveys.md SS6c before use.",state,NCitycensusIncomeBaltimore
citycensus_income_baton_rouge,25000,"$25,000","self-selected survey AVERAGE (not median), music-related annual income",01_evidence/05_music_census_pay_surveys/national_and_benchmark_surveys.md,"Baton Rouge Sound Music Cities-style music census, 2025. Self-selected online survey average music-related income, NOT a median and not comparable to this report's ACS PUMS median-earnings figures for Austin/Texas musicians used elsewhere. Verified against national_and_benchmark_surveys.md SS6c before use.",state,NCitycensusIncomeBatonRouge
citycensus_income_charlotte,29000,"$29,000","self-selected survey AVERAGE (not median), music-related annual income",01_evidence/05_music_census_pay_surveys/national_and_benchmark_surveys.md,"Charlotte Sound Music Cities-style music census, 2025. Self-selected online survey average music-related income, NOT a median and not comparable to this report's ACS PUMS median-earnings figures for Austin/Texas musicians used elsewhere. Verified against national_and_benchmark_surveys.md SS6c before use.",state,NCitycensusIncomeCharlotte
citycensus_income_cleveland,21000,"$21,000","self-selected survey AVERAGE (not median), music-related annual income",01_evidence/05_music_census_pay_surveys/national_and_benchmark_surveys.md,"Cleveland Sound Music Cities-style music census, 2023. Self-selected online survey average music-related income, NOT a median and not comparable to this report's ACS PUMS median-earnings figures for Austin/Texas musicians used elsewhere. Verified against national_and_benchmark_surveys.md SS6c before use.",state,NCitycensusIncomeCleveland
citycensus_income_columbus,19390,"$19,390","self-selected survey AVERAGE (not median), music-related annual income",01_evidence/05_music_census_pay_surveys/national_and_benchmark_surveys.md,"Columbus Sound Music Cities-style music census, 2023. Self-selected online survey average music-related income, NOT a median and not comparable to this report's ACS PUMS median-earnings figures for Austin/Texas musicians used elsewhere. Verified against national_and_benchmark_surveys.md SS6c before use.",state,NCitycensusIncomeColumbus
citycensus_income_detroit,20000,"$20,000","self-selected survey AVERAGE (not median), music-related annual income",01_evidence/05_music_census_pay_surveys/national_and_benchmark_surveys.md,"Detroit Sound Music Cities-style music census, 2026. Self-selected online survey average music-related income, NOT a median and not comparable to this report's ACS PUMS median-earnings figures for Austin/Texas musicians used elsewhere. Verified against national_and_benchmark_surveys.md SS6c before use.",state,NCitycensusIncomeDetroit
citycensus_income_greensboro,18000,"$18,000","self-selected survey AVERAGE (not median), music-related annual income",01_evidence/05_music_census_pay_surveys/national_and_benchmark_surveys.md,"Greensboro Sound Music Cities-style music census, 2024. Self-selected online survey average music-related income, NOT a median and not comparable to this report's ACS PUMS median-earnings figures for Austin/Texas musicians used elsewhere. Verified against national_and_benchmark_surveys.md SS6c before use.",state,NCitycensusIncomeGreensboro
citycensus_income_lawrence,16000,"$16,000","self-selected survey AVERAGE (not median), music-related annual income",01_evidence/05_music_census_pay_surveys/national_and_benchmark_surveys.md,"Lawrence Sound Music Cities-style music census, 2024. Self-selected online survey average music-related income, NOT a median and not comparable to this report's ACS PUMS median-earnings figures for Austin/Texas musicians used elsewhere. Verified against national_and_benchmark_surveys.md SS6c before use.",state,NCitycensusIncomeLawrence
citycensus_income_minneapolis,28000,"$28,000","self-selected survey AVERAGE (not median), music-related annual income",01_evidence/05_music_census_pay_surveys/national_and_benchmark_surveys.md,"Minneapolis Sound Music Cities-style music census, 2024. Self-selected online survey average music-related income, NOT a median and not comparable to this report's ACS PUMS median-earnings figures for Austin/Texas musicians used elsewhere. Verified against national_and_benchmark_surveys.md SS6c before use.",state,NCitycensusIncomeMinneapolis
citycensus_income_nashville,52000,"$52,000","self-selected survey AVERAGE (not median), music-related annual income",01_evidence/05_music_census_pay_surveys/national_and_benchmark_surveys.md,"Nashville Sound Music Cities-style music census, 2024. Self-selected online survey average music-related income, NOT a median and not comparable to this report's ACS PUMS median-earnings figures for Austin/Texas musicians used elsewhere. Verified against national_and_benchmark_surveys.md SS6c before use.",state,NCitycensusIncomeNashville
citycensus_income_new_orleans,23000,"$23,000","self-selected survey AVERAGE (not median), music-related annual income",01_evidence/05_music_census_pay_surveys/national_and_benchmark_surveys.md,"New Orleans Sound Music Cities-style music census, 2024. Self-selected online survey average music-related income, NOT a median and not comparable to this report's ACS PUMS median-earnings figures for Austin/Texas musicians used elsewhere. Verified against national_and_benchmark_surveys.md SS6c before use.",state,NCitycensusIncomeNewOrleans
citycensus_income_nwarkansas,26000,"$26,000","self-selected survey AVERAGE (not median), music-related annual income",01_evidence/05_music_census_pay_surveys/national_and_benchmark_surveys.md,"NW Arkansas Sound Music Cities-style music census, 2024. Self-selected online survey average music-related income, NOT a median and not comparable to this report's ACS PUMS median-earnings figures for Austin/Texas musicians used elsewhere. Verified against national_and_benchmark_surveys.md SS6c before use.",state,NCitycensusIncomeNwarkansas
citycensus_income_tulsa,18000,"$18,000","self-selected survey AVERAGE (not median), music-related annual income",01_evidence/05_music_census_pay_surveys/national_and_benchmark_surveys.md,"Tulsa Sound Music Cities-style music census, 2024. Self-selected online survey average music-related income, NOT a median and not comparable to this report's ACS PUMS median-earnings figures for Austin/Texas musicians used elsewhere. Verified against national_and_benchmark_surveys.md SS6c before use.",state,NCitycensusIncomeTulsa
citycensus_income_washington_dc,23000,"$23,000","self-selected survey AVERAGE (not median), music-related annual income",01_evidence/05_music_census_pay_surveys/national_and_benchmark_surveys.md,"Washington DC Sound Music Cities-style music census, 2024. Self-selected online survey average music-related income, NOT a median and not comparable to this report's ACS PUMS median-earnings figures for Austin/Texas musicians used elsewhere. Verified against national_and_benchmark_surveys.md SS6c before use.",state,NCitycensusIncomeWashingtonDc
fig16_nominal_year_methodology,1,see note,methodological note,01_evidence/06_state_policy_benchmark/_findings.md,"fig16 nominal-year assignments, all deflated to 2025 real dollars via this project’s shared CPI-U lookup: Texas TMIR authorized+disbursed, nominal 2025 (FY2026 award year treated as coincident with the 2025 base year). Georgia cap, nominal 2022 (last year the flat $15M/yr cap was in effect before the credit expired); disbursed is a real $0 in any year. Louisiana’s 2 combined credits (Sound Recording Investor + Musical & Theatrical Production), both authorized and disbursed, nominal 2025 (FYE 6/2025, current law before both credits closed to new applications 6/30/2025). New York NYC Musical & Theatrical (sec 24-c): this credit uses an escalating multi-year LIFETIME aggregate cap ($100M to $550M since Aug 2022), not a flat annual cap like the other 4 states, so the authorized figure here is this module’s own proxy -- the most recent one-year increase to that cap ($400M to $550M, enacted in the FY2027 budget, May 2026, versus the FY2026 budget, May 2025 -- one year apart), nominal 2025. New York disbursed is the evidence memo’s own annualized actual ($308M awarded Aug 2022-Feb 2026, 3.5 years, ~$88M/yr), nominal year approximated as 2024, the rough midpoint of that window. Tennessee budget line 330.17 (film+TV+music-scoring combined, no music-only breakout exists): authorized = FY2025-26 estimated appropriation, nominal 2025; disbursed = FY2024-25 actual, nominal 2024. NASAA baseline figures are FY2026 nominal, treated as approximately 2025-real given proximity to the base year, consistent with the Texas TMIR treatment. New York’s authorized figure and the Tennessee bars (not music-specific) should be read with more caution than Texas, Georgia, and Louisiana’s cleaner flat-annual-cap figures.",state,NFigOneSixNominalYearMethodology
ga_credit_zero_disbursed_note,1,statutory cap is not a measure of support,methodological/analytical point,01_evidence/06_state_policy_benchmark/peer_GA/GA_DOAA_Musical_Tax_Credit_eval.txt,"Georgia Musical Tax Credit (O.C.G.A. sec 48-7-40.33): $15,000,000/year statutory cap, in effect 2018-2022 (expired Jan 1 2023). Georgia Department of Audits and Accounts evaluation states, verbatim, that throughout the credit’s active period no tax credits were awarded; six applications were received, none approved (all lacked GDEcD pre-certification). Disbursed = $0 in every year of the program’s life. Verified directly against the source PDF text in this session, not taken on the evidence memo’s word alone.",state,NGaCreditZeroDisbursedNote
music_authorized_percapita_georgia,1.46,$1.46,"2025 real dollars per capita, primary music-specific program",01_evidence/06_state_policy_benchmark/_findings.md,"Georgia: statutory cap or ongoing dedication for its primary music-specific incentive, deflated to 2025 dollars and divided by Vintage-2025 population. See fig16 caption/registry for the specific program and nominal-year assumption used for Georgia.",state,NMusicAuthorizedPercapitaGeorgia
music_authorized_percapita_louisiana,2.63,$2.63,"2025 real dollars per capita, primary music-specific program",01_evidence/06_state_policy_benchmark/_findings.md,"Louisiana: statutory cap or ongoing dedication for its primary music-specific incentive, deflated to 2025 dollars and divided by Vintage-2025 population. See fig16 caption/registry for the specific program and nominal-year assumption used for Louisiana.",state,NMusicAuthorizedPercapitaLouisiana
music_authorized_percapita_newyork,7.5,$7.50,"2025 real dollars per capita, primary music-specific program",01_evidence/06_state_policy_benchmark/_findings.md,"New York: statutory cap or ongoing dedication for its primary music-specific incentive, deflated to 2025 dollars and divided by Vintage-2025 population. See fig16 caption/registry for the specific program and nominal-year assumption used for New York.",state,NMusicAuthorizedPercapitaNewyork
music_authorized_percapita_tennessee,1.46,$1.46,"2025 real dollars per capita, primary music-specific program",01_evidence/06_state_policy_benchmark/_findings.md,"Tennessee: statutory cap or ongoing dedication for its primary music-specific incentive, deflated to 2025 dollars and divided by Vintage-2025 population. See fig16 caption/registry for the specific program and nominal-year assumption used for Tennessee.",state,NMusicAuthorizedPercapitaTennessee
music_authorized_percapita_texas,.32,$0.32,"2025 real dollars per capita, primary music-specific program",01_evidence/06_state_policy_benchmark/_findings.md,"Texas: statutory cap or ongoing dedication for its primary music-specific incentive, deflated to 2025 dollars and divided by Vintage-2025 population. See fig16 caption/registry for the specific program and nominal-year assumption used for Texas.",state,NMusicAuthorizedPercapitaTexas
music_disbursed_percapita_georgia,0,$0.00,"2025 real dollars per capita, primary music-specific program",01_evidence/06_state_policy_benchmark/_findings.md,"Georgia: actual disbursed/claimed/awarded amount for its primary music-specific incentive, deflated to 2025 dollars and divided by Vintage-2025 population.",state,NMusicDisbursedPercapitaGeorgia
music_disbursed_percapita_louisiana,.48,$0.48,"2025 real dollars per capita, primary music-specific program",01_evidence/06_state_policy_benchmark/_findings.md,"Louisiana: actual disbursed/claimed/awarded amount for its primary music-specific incentive, deflated to 2025 dollars and divided by Vintage-2025 population.",state,NMusicDisbursedPercapitaLouisiana
music_disbursed_percapita_newyork,4.52,$4.52,"2025 real dollars per capita, primary music-specific program",01_evidence/06_state_policy_benchmark/_findings.md,"New York: actual disbursed/claimed/awarded amount for its primary music-specific incentive, deflated to 2025 dollars and divided by Vintage-2025 population.",state,NMusicDisbursedPercapitaNewyork
music_disbursed_percapita_tennessee,1.07,$1.07,"2025 real dollars per capita, primary music-specific program",01_evidence/06_state_policy_benchmark/_findings.md,"Tennessee: actual disbursed/claimed/awarded amount for its primary music-specific incentive, deflated to 2025 dollars and divided by Vintage-2025 population.",state,NMusicDisbursedPercapitaTennessee
music_disbursed_percapita_texas,.32,$0.32,"2025 real dollars per capita, primary music-specific program",01_evidence/06_state_policy_benchmark/_findings.md,"Texas: actual disbursed/claimed/awarded amount for its primary music-specific incentive, deflated to 2025 dollars and divided by Vintage-2025 population.",state,NMusicDisbursedPercapitaTexas
nasaa_baseline_percapita_georgia,.1400000005960464,$0.14,"FY2026 nominal dollars per capita, state arts agency (general arts, NOT music-specific)",01_evidence/03_creative_economy_bea/tidy/nasaa_fy2026_table6_per_capita_spending.csv,"Georgia state arts agency legislative appropriation including line items, FY2026, per capita (NASAA Table 6). This is a GENERAL arts baseline, not a music-specific figure -- it excludes Texas’s TMIR, Louisiana’s and Tennessee’s music-adjacent economic-development incentives entirely, because those sit outside the state arts agency in all three states.",state,NNasaaBaselinePercapitaGeorgia
nasaa_baseline_percapita_louisiana,.449999988079071,$0.45,"FY2026 nominal dollars per capita, state arts agency (general arts, NOT music-specific)",01_evidence/03_creative_economy_bea/tidy/nasaa_fy2026_table6_per_capita_spending.csv,"Louisiana state arts agency legislative appropriation including line items, FY2026, per capita (NASAA Table 6). This is a GENERAL arts baseline, not a music-specific figure -- it excludes Texas’s TMIR, Louisiana’s and Tennessee’s music-adjacent economic-development incentives entirely, because those sit outside the state arts agency in all three states.",state,NNasaaBaselinePercapitaLouisiana
nasaa_baseline_percapita_newyork,4.139999866485596,$4.14,"FY2026 nominal dollars per capita, state arts agency (general arts, NOT music-specific)",01_evidence/03_creative_economy_bea/tidy/nasaa_fy2026_table6_per_capita_spending.csv,"New York state arts agency legislative appropriation including line items, FY2026, per capita (NASAA Table 6). This is a GENERAL arts baseline, not a music-specific figure -- it excludes Texas’s TMIR, Louisiana’s and Tennessee’s music-adjacent economic-development incentives entirely, because those sit outside the state arts agency in all three states.",state,NNasaaBaselinePercapitaNewyork
nasaa_baseline_percapita_tennessee,2.269999980926514,$2.27,"FY2026 nominal dollars per capita, state arts agency (general arts, NOT music-specific)",01_evidence/03_creative_economy_bea/tidy/nasaa_fy2026_table6_per_capita_spending.csv,"Tennessee state arts agency legislative appropriation including line items, FY2026, per capita (NASAA Table 6). This is a GENERAL arts baseline, not a music-specific figure -- it excludes Texas’s TMIR, Louisiana’s and Tennessee’s music-adjacent economic-development incentives entirely, because those sit outside the state arts agency in all three states.",state,NNasaaBaselinePercapitaTennessee
nasaa_baseline_percapita_texas,.5799999833106995,$0.58,"FY2026 nominal dollars per capita, state arts agency (general arts, NOT music-specific)",01_evidence/03_creative_economy_bea/tidy/nasaa_fy2026_table6_per_capita_spending.csv,"Texas state arts agency legislative appropriation including line items, FY2026, per capita (NASAA Table 6). This is a GENERAL arts baseline, not a music-specific figure -- it excludes Texas’s TMIR, Louisiana’s and Tennessee’s music-adjacent economic-development incentives entirely, because those sit outside the state arts agency in all three states.",state,NNasaaBaselinePercapitaTexas
percapita_pop_2025_georgia,11302748,"11,302,748","residents, Census Vintage 2025, July 1 2025",01_evidence/06_state_policy_benchmark/trackers/Census_NST-EST2025-ALLDATA.csv,"Georgia resident population, Census Bureau Vintage 2025 state estimate, July 1, 2025 (SUMLEV 040). Used as the single population denominator for both the authorized and disbursed bars for Georgia in fig16.",state,NPercapitaPopTwoZeroTwoFiveGeorgia
percapita_pop_2025_louisiana,4618189,"4,618,189","residents, Census Vintage 2025, July 1 2025",01_evidence/06_state_policy_benchmark/trackers/Census_NST-EST2025-ALLDATA.csv,"Louisiana resident population, Census Bureau Vintage 2025 state estimate, July 1, 2025 (SUMLEV 040). Used as the single population denominator for both the authorized and disbursed bars for Louisiana in fig16.",state,NPercapitaPopTwoZeroTwoFiveLouisiana
percapita_pop_2025_newyork,20002427,"20,002,427","residents, Census Vintage 2025, July 1 2025",01_evidence/06_state_policy_benchmark/trackers/Census_NST-EST2025-ALLDATA.csv,"New York resident population, Census Bureau Vintage 2025 state estimate, July 1, 2025 (SUMLEV 040). Used as the single population denominator for both the authorized and disbursed bars for New York in fig16.",state,NPercapitaPopTwoZeroTwoFiveNewyork
percapita_pop_2025_tennessee,7315076,"7,315,076","residents, Census Vintage 2025, July 1 2025",01_evidence/06_state_policy_benchmark/trackers/Census_NST-EST2025-ALLDATA.csv,"Tennessee resident population, Census Bureau Vintage 2025 state estimate, July 1, 2025 (SUMLEV 040). Used as the single population denominator for both the authorized and disbursed bars for Tennessee in fig16.",state,NPercapitaPopTwoZeroTwoFiveTennessee
percapita_pop_2025_texas,31709821,"31,709,821","residents, Census Vintage 2025, July 1 2025",01_evidence/06_state_policy_benchmark/trackers/Census_NST-EST2025-ALLDATA.csv,"Texas resident population, Census Bureau Vintage 2025 state estimate, July 1, 2025 (SUMLEV 040). Used as the single population denominator for both the authorized and disbursed bars for Texas in fig16.",state,NPercapitaPopTwoZeroTwoFiveTexas
svog_austin_cap_hits,5,5 of 152 recipients,"count at/above the $10,000,000 per-entity cap",01_evidence/07_svog_federal_relief/svog_awards_AUSTIN_AREA.csv,"Number of Austin-area SVOG recipients whose total award is at or above the program’s $10,000,000 per-entity cap: Alamo South Lamar LP, Circuit of the Americas LLC dba Germania Insurance Amphitheater, Flix Entertainment LLC (Round Rock), The University of Texas at Austin, and Messina Touring Group LLC.",state,NSvogAustinCapHits
svog_austin_top10_share,38.8,38.8%,"percent of Austin-area SVOG dollars, top 10 of 152 recipients",01_evidence/07_svog_federal_relief/svog_awards_AUSTIN_AREA.csv,Share of all Austin-area SVOG dollars captured by the 10 largest of 152 Austin-area recipients.,state,NSvogAustinTopOneZeroShare
svog_austin_total,238413446.109375,$238.4 million,"nominal dollars, 152 recipients",01_evidence/07_svog_federal_relief/svog_awards_AUSTIN_AREA.csv,"Total SVOG awards to Austin-area recipients (Austin, Round Rock, San Marcos, Pflugerville, and other nearby places -- see _sources.md's city list), 152 recipients, about 20.4% of the Texas total.",state,NSvogAustinTotal
svog_dfw_area_total,415035545.7288818,$415.0 million,"nominal dollars, 206 recipients, hand-built city list",01_evidence/07_svog_federal_relief/svog_awards_TEXAS.csv,"Dallas-Fort Worth-area SVOG total, this module’s own hand-built 49-place city list matched against svog_awards_TEXAS.csv, case/whitespace-normalized. Not an official MSA total.",state,NSvogDfwAreaTotal
svog_houston_area_total,224804999.027832,$224.8 million,"nominal dollars, 141 recipients, hand-built city list",01_evidence/07_svog_federal_relief/svog_awards_TEXAS.csv,"Houston-area SVOG total, this module’s own hand-built 29-place city list matched against svog_awards_TEXAS.csv, case/whitespace-normalized. Not an official MSA total.",state,NSvogHoustonAreaTotal
svog_metro_method_note,1,"hand-built city-name list, not official MSA boundaries",methodological note,01_evidence/07_svog_federal_relief/_sources.md,"Austin-area figure uses the evidence folder's own pre-built 26-place city list (svog_awards_AUSTIN_AREA.csv). Houston-area (141 recipients) and Dallas-Fort Worth-area (206 recipients) figures were built in this module from svog_awards_TEXAS.csv using this module's own hand-built city-name lists (29 and 49 place names respectively; full lists are in this do-file's SECTION 4 source), matched on a case/whitespace-normalized city field. Nashville (114 recipients) and San Antonio (48 recipients) use a single-city, case-normalized match against the full national SVOG file, following the same convention the evidence folder used for those two cities. None of the four metro figures corresponds to an official Census CBSA/MSA boundary; treat all four as approximate, directional comparisons, not authoritative metro totals, and expect them to differ somewhat from any other hand-built city list covering the same metro.",state,NSvogMetroMethodNote
svog_nashville_total,159856094.1191406,$159.9 million,"nominal dollars, 114 recipients, city of Nashville only",03_analysis/data/external/SVOG_awards_full_national.dta,"Nashville, TN city only (Nashville-Davidson is a consolidated city-county government, so this captures nearly all of Davidson County but excludes MSA suburbs like Franklin and Murfreesboro -- the true Nashville-MSA total would be higher). Not an official MSA total.",state,NSvogNashvilleTotal
svog_san_antonio_total_bonus,70428349.45141602,$70.4 million,"nominal dollars, 48 recipients, city of San Antonio only, bonus context (not one of the 3 required comparators)",01_evidence/07_svog_federal_relief/svog_awards_TEXAS.csv,"San Antonio city-only SVOG total, provided as bonus context alongside the Houston/Dallas-Fort Worth/Nashville comparators the tasking required; not plotted on fig18.",state,NSvogSanAntonioTotalBonus
svog_tx_cap_hits,30,30 of 758 recipients,"count at/above the $10,000,000 per-entity cap",01_evidence/07_svog_federal_relief/svog_awards_TEXAS.csv,"Number of Texas SVOG recipients whose total award is at or above the program’s $10,000,000 per-entity cap.",state,NSvogTxCapHits
svog_tx_top10_share,8.6,8.6%,"percent of Texas SVOG dollars, top 10 of 758 recipients",01_evidence/07_svog_federal_relief/svog_awards_TEXAS.csv,Share of all Texas SVOG dollars captured by the 10 largest of 758 Texas recipients.,state,NSvogTxTopOneZeroShare
svog_tx_total,1167322216.348267,$1.17 billion,"nominal dollars, 758 recipients",01_evidence/07_svog_federal_relief/svog_awards_TEXAS.csv,"Total SVOG awards to Texas recipients, SBA awards-as-of-7-5-22 file, 758 recipients. Shown for context; not plotted on fig18's metro-comparison bars because it is a whole-state total, not a metro figure, and dwarfs all four metro bars on the same axis.",state,NSvogTxTotal
tx_film_incentive_biennium,300000000,$300.0 million,"2026-27 biennium, nominal",01_evidence/06_state_policy_benchmark/_findings.md,"Texas moving image industry incentive fund, SB 22, 89th Legislature (2025), Tax Code sec 151.801(g): comptroller deposits $300,000,000 per biennium, sunsets September 1, 2035. Same Gov’t Code ch. 485 office as the music rebate (Music, Film, Television, and Multimedia Office); ratio to TMIR is 14.9 to 1.",state,NTxFilmIncentiveBiennium
tx_film_music_ratio,14.9,14.9 to 1,"ratio, both same 2026-27 biennium, nominal",01_evidence/06_state_policy_benchmark/_findings.md,"Texas moving-image incentive ($300.0M/biennium) against the music rebate ($20.2M/biennium), both dedicated by the 89th/88th Legislatures for the 2026-27 biennium and administered by the same office (Gov’t Code ch. 485). Same nominal year on both sides of this ratio, so no CPI deflation applies -- recorded here so the omission reads as deliberate, not forgotten (CONVENTIONS.md section 3).",state,NTxFilmMusicRatio
tx_film_workforce_pilot_onetime,30000000,"$30.0 million, one-time","FY2026 only, nominal -- NOT a per-biennium recurring dedication like the other two lines",01_evidence/06_state_policy_benchmark/_findings.md,"Higher Education Film Workforce Pilot Program, Rider 45 of the 2026-27 GAA, verbatim: $30,000,000 General Revenue in fiscal year 2026 to eligible general academic teaching institutions, film/media workforce only, no music counterpart, funds may not be spent for any other purpose. Funded once for FY2026, not a recurring per-biennium amount like TMIR or the moving-image fund -- shown for context, never summed with the other two bars as if all three were on the same time basis.",state,NTxFilmWorkforcePilotOnetime
tx_music_tmir_biennium,20200000,$20.2 million,"2026-27 biennium, nominal",01_evidence/06_state_policy_benchmark/_findings.md,"Texas Music Incubator Rebate: $10,100,000/year statutory dedication (Tax Code sec 183.023(c) $10,000,000 + sec 151.801(f) $100,000), SB 609, 87th Legislature (2021), funded starting the 2024-25 biennium. $20,200,000 for the 2026-27 biennium (Rider 39/40 of the 2024-25 and 2026-27 GAAs). Ongoing statutory dedication, not a one-time appropriation.",state,NTxMusicTmirBiennium
venue_balanced_n,63,63 venues,count,01_evidence/08_venues_ecosystem/venue_monthly_receipts_long.csv,"Venues with positive receipts in both 2019 and 2025; denominator for the balanced-panel change. Of these, 37 are core live-music rooms.",venues,NVenueBalancedN
venue_balanced_pct_2019_2025,-16.18912495827175,-16.2%,"percent change, real",01_evidence/08_venues_ecosystem/venue_monthly_receipts_long.csv,"Balanced panel of 63 venues filing in both 2019 and 2025, real receipts. Nominal mixed-beverage receipts deflated with CPI-U annual averages to 2025 dollars via out/cpi_annual.dta; the 2025 average uses an interpolated October 2025 (cpi_imputed = 1) because BLS did not publish that month. Ten festival concession venue-months are excluded from every venue-level series; they stay in the citywide market total, where the money is real Austin licensed-beverage activity and only its venue label is wrong.",venues,NVenueBalancedPctTwoZeroOneNineTwoZeroTwoFive
venue_citywide_pct_2019_2025,2.795321807457452,+2.8%,"percent change, real","03_analysis/data/external/TX_MB_receipts_travis_austin.dta (Comptroller naix-2893, retrieved 2026-08-02)","All Travis/Austin mixed-beverage permittees, real receipts 2019 to 2025. This is the market comparison for the panel decline. Nominal mixed-beverage receipts deflated with CPI-U annual averages to 2025 dollars via out/cpi_annual.dta; the 2025 average uses an interpolated October 2025 (cpi_imputed = 1) because BLS did not publish that month. Ten festival concession venue-months are excluded from every venue-level series; they stay in the citywide market total, where the money is real Austin licensed-beverage activity and only its venue label is wrong.",venues,NVenueCitywidePctTwoZeroOneNineTwoZeroTwoFive
venue_citywide_permits_2019,1250,"1,250",count of permit locations,"03_analysis/data/external/TX_MB_receipts_travis_austin.dta (Comptroller naix-2893, retrieved 2026-08-02)","Distinct mixed-beverage permit locations reporting any receipts during calendar 2019, Travis County or City of Austin. A distinct-locations-per-year count, so it runs above the average monthly count of active permits.",venues,NVenueCitywidePermitsTwoZeroOneNine
venue_citywide_permits_2025,1631,"1,631",count of permit locations,"03_analysis/data/external/TX_MB_receipts_travis_austin.dta (Comptroller naix-2893, retrieved 2026-08-02)","Distinct mixed-beverage permit locations reporting any receipts during calendar 2025, Travis County or City of Austin.",venues,NVenueCitywidePermitsTwoZeroTwoFive
venue_citywide_permits_pct_2019_2025,30.48,+30.5%,percent change,"03_analysis/data/external/TX_MB_receipts_travis_austin.dta (Comptroller naix-2893, retrieved 2026-08-02)","Growth in the count of active mixed-beverage permit locations, 2019 to 2025. Austin kept adding licensed rooms while the tracked music rooms contracted.",venues,NVenueCitywidePermitsPctTwoZeroOneNineTwoZeroTwoFive
venue_citywide_real_2019,1182797658.124354,"$1,183M",millions of 2025 dollars,"03_analysis/data/external/TX_MB_receipts_travis_austin.dta (Comptroller naix-2893, retrieved 2026-08-02)","All mixed-beverage permit locations in Travis County or the City of Austin, calendar 2019. Nominal mixed-beverage receipts deflated with CPI-U annual averages to 2025 dollars via out/cpi_annual.dta; the 2025 average uses an interpolated October 2025 (cpi_imputed = 1) because BLS did not publish that month. Ten festival concession venue-months are excluded from every venue-level series; they stay in the citywide market total, where the money is real Austin licensed-beverage activity and only its venue label is wrong.",venues,NVenueCitywideRealTwoZeroOneNine
venue_citywide_real_2025,1215860659,"$1,216M",millions of 2025 dollars,"03_analysis/data/external/TX_MB_receipts_travis_austin.dta (Comptroller naix-2893, retrieved 2026-08-02)","All mixed-beverage permit locations in Travis County or the City of Austin, calendar 2025. Nominal mixed-beverage receipts deflated with CPI-U annual averages to 2025 dollars via out/cpi_annual.dta; the 2025 average uses an interpolated October 2025 (cpi_imputed = 1) because BLS did not publish that month. Ten festival concession venue-months are excluded from every venue-level series; they stay in the citywide market total, where the money is real Austin licensed-beverage activity and only its venue label is wrong.",venues,NVenueCitywideRealTwoZeroTwoFive
venue_closure_crossval_continue,11,11 of 36,count,01_evidence/08_venues_ecosystem/closure_crossvalidation.csv,"Reported closures where the permit kept filing receipts past the reported closure year (10 agree with the receipts record, 15 never appear in the mixed-beverage file). A venue-level closure date marks the death of a programming operation, which can precede the death of the business by years.",venues,NVenueClosureCrossvalContinue
venue_closures_covid,13,13 of 36,count,01_evidence/08_venues_ecosystem/venue_timeline.csv,"Dated closures citing COVID. Journalist-cited, not audited; a venue can have more than one cause and only the primary one is coded.",venues,NVenueClosuresCovid
venue_closures_dated_n,36,36 closures,count,01_evidence/08_venues_ecosystem/venue_timeline.csv,"Rows in the 71-row news timeline coded closed or closed_relocated with a closure year. This is the denominator for every closure-reason share. The timeline is a news-derived record, not a register: roughly 37 venues on the target list have no row, and absence means the research did not find coverage, not that nothing happened.",venues,NVenueClosuresDatedN
venue_closures_no_reason,3,3 of 36,count,01_evidence/08_venues_ecosystem/venue_timeline.csv,Dated closures with no reason category coded.,venues,NVenueClosuresNoReason
venue_closures_property,13,13 of 36,count,01_evidence/08_venues_ecosystem/venue_timeline.csv,"Dated closures citing a property cause: rent increase (4), sale of property (5), redevelopment (2) or lease expiration (2). Property causes together outnumber COVID (13).",venues,NVenueClosuresProperty
venue_core_pct_2019_2025,-18.61636465803408,-18.6%,"percent change, real",01_evidence/08_venues_ecosystem/venue_monthly_receipts_long.csv,"Core live-music tier, real receipts 2019 to 2025. Nominal mixed-beverage receipts deflated with CPI-U annual averages to 2025 dollars via out/cpi_annual.dta; the 2025 average uses an interpolated October 2025 (cpi_imputed = 1) because BLS did not publish that month. Ten festival concession venue-months are excluded from every venue-level series; they stay in the citywide market total, where the money is real Austin licensed-beverage activity and only its venue label is wrong.",venues,NVenueCorePctTwoZeroOneNineTwoZeroTwoFive
venue_core_real_2019,52779702.9703962,$52.8M,millions of 2025 dollars,01_evidence/08_venues_ecosystem/venue_monthly_receipts_long.csv,"Core live-music tier (78 venues classified as primarily live music), calendar 2019. Nominal mixed-beverage receipts deflated with CPI-U annual averages to 2025 dollars via out/cpi_annual.dta; the 2025 average uses an interpolated October 2025 (cpi_imputed = 1) because BLS did not publish that month. Ten festival concession venue-months are excluded from every venue-level series; they stay in the citywide market total, where the money is real Austin licensed-beverage activity and only its venue label is wrong.",venues,NVenueCoreRealTwoZeroOneNine
