key,value,formatted,unit,source,note,module
"pums_occ2634_selfemp_moe","2.57412214070786","+/- 2.6 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Graphic designers (OCCP 2634), Texas, ages 18-64, employed; 1030 unweighted records, 21,370 weighted. Share with COW 6 or 7.","pums"
"pums_occ2700_medpernp_pos","12276.50881164971","$12,300","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Actors (OCCP 2700), Texas, ages 18-64, employed with positive earnings; 76 unweighted records. Median personal earnings, ADJINC then CPI-U to 2025 dollars.","pums"
"pums_occ2700_medpernp_pos_moe","10500.07434773298","+/- $10,500","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Actors (OCCP 2700), Texas, ages 18-64, employed with positive earnings; 76 unweighted records. Median personal earnings, ADJINC then CPI-U to 2025 dollars.","pums"
"pums_occ2700_selfemp","44.3609022556391","44.4%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Actors (OCCP 2700), Texas, ages 18-64, employed; 76 unweighted records, 1,596 weighted. Share with COW 6 or 7.","pums"
"pums_occ2700_selfemp_moe","11.23798831558406","+/- 11.2 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Actors (OCCP 2700), Texas, ages 18-64, employed; 76 unweighted records, 1,596 weighted. Share with COW 6 or 7.","pums"
"pums_occ2710_medpernp_pos","61956.21269430694","$62,000","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Producers and directors (OCCP 2710), Texas, ages 18-64, employed with positive earnings; 478 unweighted records. Median personal earnings, ADJINC then CPI-U to 2025 dollars.","pums"
"pums_occ2710_medpernp_pos_moe","3139.10597440425","+/- $3,100","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Producers and directors (OCCP 2710), Texas, ages 18-64, employed with positive earnings; 478 unweighted records. Median personal earnings, ADJINC then CPI-U to 2025 dollars.","pums"
"pums_occ2710_selfemp","25.7131916523071","25.7%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Producers and directors (OCCP 2710), Texas, ages 18-64, employed; 479 unweighted records, 10,446 weighted. Share with COW 6 or 7.","pums"
"pums_occ2710_selfemp_moe","3.77845038691107","+/- 3.8 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Producers and directors (OCCP 2710), Texas, ages 18-64, employed; 479 unweighted records, 10,446 weighted. Share with COW 6 or 7.","pums"
"pums_occ2740_medpernp_pos","24508.74421730026","$24,500","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Dancers and choreographers (OCCP 2740), Texas, ages 18-64, employed with positive earnings; 66 unweighted records. Median personal earnings, ADJINC then CPI-U to 2025 dollars.","pums"
"pums_occ2740_medpernp_pos_moe","6923.569576692796","+/- $6,900","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Dancers and choreographers (OCCP 2740), Texas, ages 18-64, employed with positive earnings; 66 unweighted records. Median personal earnings, ADJINC then CPI-U to 2025 dollars.","pums"
"pums_occ2740_selfemp","33.29792883696229","33.3%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Dancers and choreographers (OCCP 2740), Texas, ages 18-64, employed; 66 unweighted records, 1,883 weighted. Share with COW 6 or 7.","pums"
"pums_occ2740_selfemp_moe","12.39206210924707","+/- 12.4 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Dancers and choreographers (OCCP 2740), Texas, ages 18-64, employed; 66 unweighted records, 1,883 weighted. Share with COW 6 or 7.","pums"
"pums_occ2751_medpernp_pos","64667.21758738622","$64,700","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Music directors and composers (OCCP 2751), Texas, ages 18-64, employed with positive earnings; 122 unweighted records. Median personal earnings, ADJINC then CPI-U to 2025 dollars.","pums"
"pums_occ2751_medpernp_pos_moe","7754.721544975116","+/- $7,800","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Music directors and composers (OCCP 2751), Texas, ages 18-64, employed with positive earnings; 122 unweighted records. Median personal earnings, ADJINC then CPI-U to 2025 dollars.","pums"
"pums_occ2751_selfemp","29.73780285429804","29.7%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Music directors and composers (OCCP 2751), Texas, ages 18-64, employed; 122 unweighted records, 3,013 weighted. Share with COW 6 or 7.","pums"
"pums_occ2751_selfemp_moe","10.76124703049365","+/- 10.8 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Music directors and composers (OCCP 2751), Texas, ages 18-64, employed; 122 unweighted records, 3,013 weighted. Share with COW 6 or 7.","pums"
"pums_occ2752_medpernp_pos","25099.79298581981","$25,100","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Musicians and singers (OCCP 2752), Texas, ages 18-64, employed with positive earnings; 498 unweighted records. Median personal earnings, ADJINC then CPI-U to 2025 dollars.","pums"
"pums_occ2752_medpernp_pos_moe","2690.317702177011","+/- $2,700","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Musicians and singers (OCCP 2752), Texas, ages 18-64, employed with positive earnings; 498 unweighted records. Median personal earnings, ADJINC then CPI-U to 2025 dollars.","pums"
"pums_occ2752_selfemp","51.52719145766079","51.5%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Musicians and singers (OCCP 2752), Texas, ages 18-64, employed; 500 unweighted records, 12,081 weighted. Share with COW 6 or 7.","pums"
"pums_occ2752_selfemp_moe","4.85664254111764","+/- 4.9 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Musicians and singers (OCCP 2752), Texas, ages 18-64, employed; 500 unweighted records, 12,081 weighted. Share with COW 6 or 7.","pums"
"pums_occ2850_medpernp_pos","53889.34798948851","$53,900","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Writers and authors (OCCP 2850), Texas, ages 18-64, employed with positive earnings; 646 unweighted records. Median personal earnings, ADJINC then CPI-U to 2025 dollars.","pums"
"pums_occ2850_medpernp_pos_moe","5655.186364501099","+/- $5,700","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Writers and authors (OCCP 2850), Texas, ages 18-64, employed with positive earnings; 646 unweighted records. Median personal earnings, ADJINC then CPI-U to 2025 dollars.","pums"
"pums_occ2850_selfemp","33.93865503080082","33.9%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Writers and authors (OCCP 2850), Texas, ages 18-64, employed; 654 unweighted records, 15,584 weighted. Share with COW 6 or 7.","pums"
"pums_occ2850_selfemp_moe","4.70805126286337","+/- 4.7 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Writers and authors (OCCP 2850), Texas, ages 18-64, employed; 654 unweighted records, 15,584 weighted. Share with COW 6 or 7.","pums"
"pums_occ2905_medpernp_pos","53551.60611480107","$53,600","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Media, AV and sound equipment workers (OCCP 2905), Texas, ages 18-64, employed with positive earnings; 389 unweighted records. Median personal earnings, ADJINC then CPI-U to 2025 dollars.","pums"
"pums_occ2905_medpernp_pos_moe","7738.605032781799","+/- $7,700","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Media, AV and sound equipment workers (OCCP 2905), Texas, ages 18-64, employed with positive earnings; 389 unweighted records. Median personal earnings, ADJINC then CPI-U to 2025 dollars.","pums"
"pums_occ2905_selfemp","16.69634440138263","16.7%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Media, AV and sound equipment workers (OCCP 2905), Texas, ages 18-64, employed; 390 unweighted records, 9,547 weighted. Share with COW 6 or 7.","pums"
"pums_occ2905_selfemp_moe","3.73341895604451","+/- 3.7 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Media, AV and sound equipment workers (OCCP 2905), Texas, ages 18-64, employed; 390 unweighted records, 9,547 weighted. Share with COW 6 or 7.","pums"
"pums_occ2910_medpernp_pos","36763.1163259504","$36,800","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Photographers (OCCP 2910), Texas, ages 18-64, employed with positive earnings; 580 unweighted records. Median personal earnings, ADJINC then CPI-U to 2025 dollars.","pums"
"pums_occ2910_medpernp_pos_moe","1773.365651867171","+/- $1,800","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Photographers (OCCP 2910), Texas, ages 18-64, employed with positive earnings; 580 unweighted records. Median personal earnings, ADJINC then CPI-U to 2025 dollars.","pums"
"pums_occ2910_selfemp","56.33779676332868","56.3%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Photographers (OCCP 2910), Texas, ages 18-64, employed; 584 unweighted records, 12,173 weighted. Share with COW 6 or 7.","pums"
"pums_occ2910_selfemp_moe","4.29243062160278","+/- 4.3 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Photographers (OCCP 2910), Texas, ages 18-64, employed; 584 unweighted records, 12,173 weighted. Share with COW 6 or 7.","pums"
"pums_metro_austin_music_n","91","91","unweighted person records","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Austin metro, OCCP 2751 and 2752 pooled, employed base.","pums"
"pums_metro_austin_music_wtd","2553","2,553","people","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Austin metro, OCCP 2751 and 2752 pooled, employed base, PWGTP-weighted.","pums"
"pums_metro_austin_music_medpernp","31374.74123227476","$31,400","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Austin metro, OCCP 2751 and 2752 pooled, ages 18-64, employed with positive earnings; 91 unweighted records. Median personal earnings, ADJINC then CPI-U to 2025 dollars.","pums"
"pums_metro_austin_music_medpernp_moe","9409.122754557398","+/- $9,400","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Austin metro, OCCP 2751 and 2752 pooled, ages 18-64, employed with positive earnings; 91 unweighted records. Median personal earnings, ADJINC then CPI-U to 2025 dollars.","pums"
"pums_metro_austin_music_selfemp","68.03760282021152","68.0%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Austin metro, OCCP 2751 and 2752 pooled, ages 18-64, employed; 91 unweighted records. Share with COW 6 or 7.","pums"
"pums_metro_austin_music_selfemp_moe","9.678308709074141","+/- 9.7 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Austin metro, OCCP 2751 and 2752 pooled, ages 18-64, employed; 91 unweighted records. Share with COW 6 or 7.","pums"
"pums_metro_houston_music_n","117","117","unweighted person records","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Houston metro, OCCP 2751 and 2752 pooled, employed base.","pums"
"pums_metro_houston_music_wtd","3453","3,453","people","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Houston metro, OCCP 2751 and 2752 pooled, employed base, PWGTP-weighted.","pums"
"pums_metro_houston_music_medpernp","43924.63772518466","$43,900","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Houston metro, OCCP 2751 and 2752 pooled, ages 18-64, employed with positive earnings; 117 unweighted records. Median personal earnings, ADJINC then CPI-U to 2025 dollars.","pums"
"pums_metro_houston_music_medpernp_moe","15974.31140460174","+/- $16,000","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Houston metro, OCCP 2751 and 2752 pooled, ages 18-64, employed with positive earnings; 117 unweighted records. Median personal earnings, ADJINC then CPI-U to 2025 dollars.","pums"
"pums_metro_houston_music_selfemp","46.88676513176948","46.9%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Houston metro, OCCP 2751 and 2752 pooled, ages 18-64, employed; 117 unweighted records. Share with COW 6 or 7.","pums"
"pums_metro_houston_music_selfemp_moe","11.15372885314253","+/- 11.2 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Houston metro, OCCP 2751 and 2752 pooled, ages 18-64, employed; 117 unweighted records. Share with COW 6 or 7.","pums"
"pums_metro_dfw_music_n","191","191","unweighted person records","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Dallas-Fort Worth metro, OCCP 2751 and 2752 pooled, employed base.","pums"
"pums_metro_dfw_music_wtd","4505","4,505","people","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Dallas-Fort Worth metro, OCCP 2751 and 2752 pooled, employed base, PWGTP-weighted.","pums"
"pums_metro_dfw_music_medpernp","36714.79270773745","$36,700","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Dallas-Fort Worth metro, OCCP 2751 and 2752 pooled, ages 18-64, employed with positive earnings; 191 unweighted records. Median personal earnings, ADJINC then CPI-U to 2025 dollars.","pums"
"pums_metro_dfw_music_medpernp_moe","14802.56909335162","+/- $14,800","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Dallas-Fort Worth metro, OCCP 2751 and 2752 pooled, ages 18-64, employed with positive earnings; 191 unweighted records. Median personal earnings, ADJINC then CPI-U to 2025 dollars.","pums"
"pums_metro_dfw_music_selfemp","40.62153163152054","40.6%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Dallas-Fort Worth metro, OCCP 2751 and 2752 pooled, ages 18-64, employed; 191 unweighted records. Share with COW 6 or 7.","pums"
"pums_metro_dfw_music_selfemp_moe","7.55357689373287","+/- 7.6 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Dallas-Fort Worth metro, OCCP 2751 and 2752 pooled, ages 18-64, employed; 191 unweighted records. Share with COW 6 or 7.","pums"
"pums_metro_sanantonio_music_n","54","54","unweighted person records","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","San Antonio metro, OCCP 2751 and 2752 pooled, employed base.","pums"
"pums_metro_sanantonio_music_wtd","1274","1,274","people","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","San Antonio metro, OCCP 2751 and 2752 pooled, employed base, PWGTP-weighted.","pums"
"pums_metro_sanantonio_music_medpernp","17210.05908175193","$17,200","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","San Antonio metro, OCCP 2751 and 2752 pooled, ages 18-64, employed with positive earnings; 53 unweighted records. Median personal earnings, ADJINC then CPI-U to 2025 dollars.","pums"
"pums_metro_sanantonio_music_medpernp_moe","8302.829796950024","+/- $8,300","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. San Antonio metro, OCCP 2751 and 2752 pooled, ages 18-64, employed with positive earnings; 53 unweighted records. Median personal earnings, ADJINC then CPI-U to 2025 dollars.","pums"
"pums_metro_sanantonio_music_selfemp","36.65620094191523","36.7%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","San Antonio metro, OCCP 2751 and 2752 pooled, ages 18-64, employed; 54 unweighted records. Share with COW 6 or 7.","pums"
"pums_metro_sanantonio_music_selfemp_moe","15.52013010787312","+/- 15.5 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. San Antonio metro, OCCP 2751 and 2752 pooled, ages 18-64, employed; 54 unweighted records. Share with COW 6 or 7.","pums"
"pums_reg_music_coef","-.289745931489394","-0.290","log points","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Coefficient on a music-occupation indicator (OCCP 2751 or 2752) in a survey-weighted OLS of log personal earnings, Texas workers 18-64 with positive earnings, controlling for age, age squared, sex, five education bins, usual hours, weeks worked and metro fixed effects. SDR standard errors from PWGTP1-PWGTP80. Descriptive conditional gap, not a causal estimate.","pums"
"pums_reg_music_se",".0539685450234412","0.054","log points","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","SDR standard error of the music coefficient.","pums"
"pums_reg_music_pctgap","-25.1546298058725","-25.2%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Music coefficient expressed as a percentage difference, 100*(exp(b)-1). 95 percent CI -32.7 to -16.8 percent. Conditional association, not the earnings penalty of choosing music.","pums"
"pums_reg_n","554672","554,672","unweighted person records","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Regression sample: employed Texans 18-64 with positive personal earnings.","pums"
"pums_hh_records_all","606114","606,114","unweighted household records","01_evidence/02_pums_nes_microdata/pums_housing_costburden_TX_2020_2024_5yr.csv + pums_housing_repweights_TX_2020_2024_5yr.csv.gz","All Texas household records in the ACS 2020-2024 5-year PUMS housing extract, before restricting to households with replicate weights.","pums"
"pums_hh_records_analysis","347335","347,335","unweighted household records","01_evidence/02_pums_nes_microdata/pums_housing_costburden_TX_2020_2024_5yr.csv + pums_housing_repweights_TX_2020_2024_5yr.csv.gz","Households carrying replicate weights, which are exactly the households holding at least one person in the person extract. Texas households with no employed 18-64 resident are outside this universe, so no figure here is a statewide all-household rate.","pums"
"pums_hh_mus_renters_n","160","160","unweighted household records","01_evidence/02_pums_nes_microdata/pums_housing_costburden_TX_2020_2024_5yr.csv + pums_housing_repweights_TX_2020_2024_5yr.csv.gz","Denominator for the renter cost-burden shares. Texas households with at least one employed resident aged 18-64 whose current job is musician or singer (OCCP 2752), renting for cash rent with a valid GRPIP.","pums"
"pums_hh_mus_owners_n","282","282","unweighted household records","01_evidence/02_pums_nes_microdata/pums_housing_costburden_TX_2020_2024_5yr.csv + pums_housing_repweights_TX_2020_2024_5yr.csv.gz","Denominator for the owner cost-burden shares. Texas households with at least one employed resident aged 18-64 whose current job is musician or singer (OCCP 2752), owning with or without a mortgage and with a valid OCPIP.","pums"
"pums_hh_mus_renters_wtd","4552","4,552","households","01_evidence/02_pums_nes_microdata/pums_housing_costburden_TX_2020_2024_5yr.csv + pums_housing_repweights_TX_2020_2024_5yr.csv.gz","Weighted renter denominator. Texas households with at least one employed resident aged 18-64 whose current job is musician or singer (OCCP 2752). WGTP-weighted.","pums"
"pums_hh_mus_owners_wtd","6585","6,585","households","01_evidence/02_pums_nes_microdata/pums_housing_costburden_TX_2020_2024_5yr.csv + pums_housing_repweights_TX_2020_2024_5yr.csv.gz","Weighted owner denominator. Texas households with at least one employed resident aged 18-64 whose current job is musician or singer (OCCP 2752). WGTP-weighted.","pums"
"pums_hh_mus_rent30","45.86994727592267","45.9%","percent","01_evidence/02_pums_nes_microdata/pums_housing_costburden_TX_2020_2024_5yr.csv + pums_housing_repweights_TX_2020_2024_5yr.csv.gz","Share of renter households paying more than 30 percent of household income in gross rent (GRPIP > 30). Texas households with at least one employed resident aged 18-64 whose current job is musician or singer (OCCP 2752); 160 unweighted records. GRPIP is a ratio of two same-year quantities, so no inflation adjustment applies. GRPIP is top-coded at 101, which covers zero and negative household income.","pums"
"pums_hh_mus_rent30_moe","8.86228467016333","+/- 8.9 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_housing_costburden_TX_2020_2024_5yr.csv + pums_housing_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share of renter households paying more than 30 percent of household income in gross rent (GRPIP > 30). Texas households with at least one employed resident aged 18-64 whose current job is musician or singer (OCCP 2752); 160 unweighted records. GRPIP is a ratio of two same-year quantities, so no inflation adjustment applies. GRPIP is top-coded at 101, which covers zero and negative household income.","pums"
"pums_hh_mus_rent50","20.95782073813708","21.0%","percent","01_evidence/02_pums_nes_microdata/pums_housing_costburden_TX_2020_2024_5yr.csv + pums_housing_repweights_TX_2020_2024_5yr.csv.gz","Share of renter households paying more than 50 percent of household income in gross rent (GRPIP > 50), the severe-burden line. Texas households with at least one employed resident aged 18-64 whose current job is musician or singer (OCCP 2752); 160 unweighted records. Ratio of same-year quantities, no deflation.","pums"
